100.04497840169476	180.6289101136515
100.3190170266104	219.92282204428972
101.17668543269707	249.29126505495316
103.04338494852179	273.726716895374
106.26601136076113	295.10415853140915
111.0246866323499	314.3622012163012
117.33152951520208	332.0495324801552
125.07814699916852	348.5198683244536
134.0904119540802	364.01702842010894
144.17062710674648	378.71731260683885
155.12378645552928	392.7527176718608
166.77133538043577	406.22463141809516
178.9568333682314	419.21241506309826
191.54697525768555	431.77906720249734
204.43023551441675	443.97513127559694
217.5144782120329	455.8414943682197
230.72427140024016	467.41145481826726
243.99828149513903	478.71228771760843
257.28691727028166	489.7664529864546
270.5502817593627	500.59254103622544
283.7564337112737	511.2060208348691
296.8799338999234	521.6198361741808
309.9006415130738	531.8448835291426
322.8027240946291	541.890396500755
335.5738467311092	551.7642559476618
348.2045100204366	561.4732406532227
360.68751063496154	571.0232302080688
373.017502405082	580.4193693802199
385.190639550938	589.6662013813111
397.2042868960165	598.7677759759425
409.05678461200944	607.7277372235538
420.7472573114137	616.5493947187776
432.27545917963465	625.2357814558069
443.6416483799396	633.7897008465069
454.8464852266439	642.2137649413479
465.8909496521859	650.5104255137909
476.77627433321584	658.6819993544569
487.5038905239206	666.7306888668651
498.07538420017164	674.6585988502768
508.4924605693107	682.4677501879772
518.7569153668553	690.1600910237481
528.8706116589503	697.7375058993248
538.835461110912	705.2018232364386
548.6534088782568	712.5548214746898
558.3264214356882	719.7982341177933
567.8564767886281	726.9337538931198
577.2455566166389	733.9630361908106
586.4956399830945	740.8877019174007
595.6086983144394	747.7093398734404
604.58669140834	754.429508743973
613.4315642754542	761.0497387739795
622.1452446563881	767.57153318731
630.729641085312	773.9963693966001
639.1866413959644	780.3257000427272
647.5181115854588	786.5609538950952
655.7258949672774	792.7035366381558
663.8118115577952	798.7548315647883
671.7776576511918	804.7162001932884
679.6252055461385	810.5889828215616
687.3562033945707	816.3744990295752
694.972375148471	822.0740481390378
702.4754205851435	827.6889096376059
709.8670153951598	833.2203435735431
717.1488113201517	838.6695909256603
724.3224363300643	844.0378739524546
731.3894948314529	849.3263965236468
738.3515679000105	854.5363444367194
745.2102135318135	859.6688857205779
751.9669669088225	864.7251709280673
758.6233406750379	869.7063334187638
765.180825220394	874.6134896331961
771.6408889700473	879.4477393594512
778.0049786771615	884.2101659929455
784.2745197176708	888.9018367900015
790.4509163857978	893.5238031157683
796.5355521893446	898.0771006869195
802.5297901439767	902.5627498095023
808.434973065878	906.9817556122408
814.2524238622809	911.3351082755524
819.9834458194866	915.6237832564977
825.6293228880703	919.8487415098465
831.1913199650382	924.0109297054228
836.6706831727572	928.1112804418643
842.068640134521	932.1507124569182
847.3864002466598	936.1301308343781
852.6251549471207	940.0504272077568
857.7860779804748	943.9124799607796
862.8703256593302	947.7171544247719
867.8790371221309	951.4653030730161
872.8133345873533	955.1577657121346
877.6743236041056	958.7953696705672
882.4630932991506	962.3789299841897
887.1807166203785	965.9092495791333
891.8282505767585	969.3871194518525
896.4067364748056	972.8133188464873
900.917200151596	976.1886154295672
905.3606522043727	979.5137654621014
909.7380882167834	982.7895139690972
914.0504889817886	986.0165949065448
918.2988207212883	989.195731325913
922.4840353025063	992.3276355361942
926.607070451178	995.4130092635311
930.6688499615865	998.45254380847
934.6702839034898	1001.4469202008725
938.6122688259837	1004.3968093525208
942.4956879583423	1007.3028722074539
946.3214114078826	1010.1657598900684
950.0902963548951	1012.986113851016
